permuted,8,PF00072,PF00009,317,2,121,10000000,10000,269338180,0,0.6445063043507264,5501.95166182518
permuted,8,PF00072,PF00009,318,0,121,10000000,10000,308105621,0,1.3267920108714553,10603.34709072113
permuted,9,PF00072,PF00009,316,1,121,10000000,10000,1826828340,0,1.574402192024489,9897.105237960815
permuted,9,PF00072,PF00009,317,2,121,10000000,10000,1367546244,0,0.87818524794644,10510.162740707397
permuted,9,PF00072,PF00009,318,0,121,10000000,10000,1406373461,0,1.4375106695444964,10686.240746736526
permuted,10,PF00072,PF00009,316,1,121,10000000,10000,202064606,0,1.970353792977895,10190.256057739258
permuted,10,PF00072,PF00009,317,2,121,10000000,10000,829123438,0,0.07146219346490557,10128.495108604431
permuted,10,PF00072,PF00009,318,0,121,10000000,10000,859569343,0,0.3984900949722134,9632.045733690262
permuted,11,PF00072,PF00009,316,1,121,10000000,10000,1300602142,0,2.3644727600619593,10550.153579473495
permuted,11,PF00072,PF00009,317,2,121,10000000,10000,1894102190,0,0.9698487352502847,10377.821264266968
permuted,11,PF00072,PF00009,318,0,121,10000000,10000,1924473727,0,1.3369095939814832,10679.645984649658
permuted,12,PF00072,PF00009,316,1,121,10000000,10000,1416100639,0,2.097439248820539,10836.371885061264
permuted,12,PF00072,PF00009,317,2,121,10000000,10000,1762120367,1,-0.16005179728111613,9617.277093410492
permuted,12,PF00072,PF00009,318,0,121,10000000,10000,1800881534,0,0.9217892207159213,10166.493009328842
permuted,13,PF00072,PF00009,316,1,121,10000000,10000,367600863,0,2.13515428733642,9765.282004833221
permuted,13,PF00072,PF00009,317,2,121,10000000,10000,680070511,0,0.3679829811870351,9931.094217538834
permuted,13,PF00072,PF00009,318,0,121,10000000,10000,718903998,0,0.6118897456501466,9859.07314491272
permuted,14,PF00072,PF00009,316,1,121,10000000,10000,1020408156,0,1.700727258791234,10441.308265209198
permuted,14,PF00072,PF00009,317,2,121,10000000,10000,28449004,0,0.2423877018782067,10118.79579091072
permuted,14,PF00072,PF00009,318,0,121,10000000,10000,65179453,0,0.8833886440133468,10344.109355926514
permuted,15,PF00072,PF00009,316,1,121,10000000,10000,2103242396,0,1.8631592730622009,6014.971182107925
permuted,15,PF00072,PF00009,317,2,121,10000000,10000,1077724972,0,0.7784995386331384,4866.11993265152
permuted,15,PF00072,PF00009,318,0,121,10000000,10000,1114394877,0,0.9266364796772705,6047.093343496323
permuted,16,PF00072,PF00009,316,1,121,10000000,10000,1690208413,0,0.9219109394168717,5669.7572729587555
permuted,16,PF00072,PF00009,317,2,121,10000000,10000,1507762477,0,0.5919566648528192,5455.6203789711
permuted,16,PF00072,PF00009,318,0,121,10000000,10000,1536046844,0,0.6297843396588001,5564.043544054031
permuted,17,PF00072,PF00009,316,1,121,10000000,10000,623925085,0,1.551760005034941,6033.126142024994
permuted,17,PF00072,PF00009,317,2,121,10000000,10000,407928557,0,0.6531410273141066,8939.604506492615
permuted,17,PF00072,PF00009,318,0,121,10000000,10000,436267324,0,1.0192720597931508,9100.359071016312
permuted,18,PF00072,PF00009,316,1,121,10000000,10000,919118747,0,1.791017994142522,4910.881560087204
permuted,18,PF00072,PF00009,317,2,121,10000000,10000,195594795,0,0.7798308757781276,9658.571404218674
permuted,18,PF00072,PF00009,318,0,121,10000000,10000,167255546,0,0.7223000198343082,9969.257325649261
permuted,19,PF00072,PF00009,316,1,121,10000000,10000,2001108059,0,1.8371842995108387,9767.603881597519
permuted,19,PF00072,PF00009,317,2,121,10000000,10000,1244026347,0,0.8723627852837721,9799.729356527328
permuted,19,PF00072,PF00009,318,0,121,10000000,10000,1215742522,0,0.8084794902621085,9807.857200622559
permuted,20,PF00072,PF00009,316,1,121,10000000,10000,2073399342,0,2.0846838804035364,9954.468198299408
permuted,20,PF00072,PF00009,317,2,121,10000000,10000,1190508958,0,0.04569672189947008,9527.938773870468
permuted,20,PF00072,PF00009,318,0,121,10000000,10000,1151675983,0,1.273137968512435,9623.41406917572
permuted,21,PF00072,PF00009,316,1,121,10000000,10000,974868462,0,1.2540759836875344,9960.835919857025
permuted,21,PF00072,PF00009,317,2,121,10000000,10000,125527646,1,-0.009803301589286799,9612.559668064117
permuted,21,PF00072,PF00009,318,0,121,10000000,10000,86765967,0,1.1195746914327287,9945.151448249817
permuted,22,PF00072,PF00009,316,1,121,10000000,10000,603531759,0,1.7908964819415494,9768.840040922165
permuted,22,PF00072,PF00009,317,2,121,10000000,10000,513343583,0,0.6272242382696142,9639.743245124817
permuted,22,PF00072,PF00009,318,0,121,10000000,10000,482973582,0,0.8294170420143883,9815.458448171616
permuted,23,PF00072,PF00009,316,1,121,10000000,10000,1652028975,0,1.1077541681366483,9827.671634674072
permuted,23,PF00072,PF00009,317,2,121,10000000,10000,1595400095,0,0.22448494550405163,9509.668043136597
permuted,23,PF00072,PF00009,318,0,121,10000000,10000,1564952654,0,0.9444000250813922,9562.366560697556
permuted,24,PF00072,PF00009,316,1,121,10000000,10000,1263330220,0,2.2224053357704987,10508.94607424736
permuted,24,PF00072,PF00009,317,2,121,10000000,10000,1982646812,0,0.41203309818237543,9564.93212723732
permuted,24,PF00072,PF00009,318,0,121,10000000,10000,1954307533,0,0.6098688237359996,5572.5734603405
permuted,25,PF00072,PF00009,316,1,121,10000000,10000,180501612,0,1.1918175770440007,10453.592925310135
permuted,25,PF00072,PF00009,317,2,121,10000000,10000,933369308,1,-0.22320644455990438,10394.70632982254
permuted,25,PF00072,PF00009,318,0,121,10000000,10000,905085453,0,1.0697365214438823,5630.689035654068
permuted,26,PF00072,PF00009,316,1,121,10000000,10000,320887405,0,2.4611296223506454,5609.26226234436
permuted,26,PF00072,PF00009,317,2,121,10000000,10000,775975901,0,0.7169047445842021,10159.046653985977
permuted,26,PF00072,PF00009,318,0,121,10000000,10000,739304460,0,0.9268871804752286,10567.750696182251
permuted,27,PF00072,PF00009,316,1,121,10000000,10000,1387169197,0,2.2251568665437462,10543.680039644241
permuted,27,PF00072,PF00009,317,2,121,10000000,10000,1875815453,0,0.4669171568133849,10623.53476023674
permuted,27,PF00072,PF00009,318,0,121,10000000,10000,1839086540,0,0.7440699828421138,10557.925142765045
permuted,28,PF00072,PF00009,316,1,121,10000000,10000,1096184171,0,1.7217795391619213,10403.351934194565
permuted,28,PF00072,PF00009,317,2,121,10000000,10000,2083936475,0,0.0703536236126937,10249.75197148323
permuted,28,PF00072,PF00009,318,0,121,10000000,10000,2120666890,0,1.4710899953220085,10536.38503742218
permuted,29,PF00072,PF00009,316,1,121,10000000,10000,14200491,0,1.9791227102482032,5870.920322418213
permuted,29,PF00072,PF00009,317,2,121,10000000,10000,1035503387,0,0.7411133636114086,10449.003980398178
permuted,29,PF00072,PF00009,318,0,121,10000000,10000,1072173258,0,0.8577164517615283,10559.77494597435
scrambled,0,PF00072,PF00009,316,1,121,10000000,10000,623596810,0,0.24564975884041734,12131.36054611206
scrambled,0,PF00072,PF00009,317,2,121,10000000,10000,407600314,0,0.5957644397802089,12217.066956996918
scrambled,0,PF00072,PF00009,318,0,121,10000000,10000,438037355,0,1.4477395854277233,11209.450217962265
scrambled,1,PF00072,PF00009,316,1,121,10000000,10000,1688570570,1,-0.12123082176664397,11916.61774468422
scrambled,1,PF00072,PF00009,317,2,121,10000000,10000,1506124666,0,0.21391748888848366,10973.780543804169
scrambled,1,PF00072,PF00009,318,0,121,10000000,10000,1536505003,0,0.936989347118717,5380.225260734558
scrambled,2,PF00072,PF00009,316,1,121,10000000,10000,2101865675,0,0.2627217031475321,10169.051461696625
scrambled,2,PF00072,PF00009,317,2,121,10000000,10000,1076348283,1,-0.008315487456891112,6078.676429986954
scrambled,2,PF00072,PF00009,318,0,121,10000000,10000,1115116202,0,0.5608471936423808,6302.233800649643
scrambled,3,PF00072,PF00009,316,1,121,10000000,10000,1019818763,0,0.7746845006458644,6454.053480863571
scrambled,3,PF00072,PF00009,317,2,121,10000000,10000,27859643,0,1.0018082102226065,6725.7190062999725
scrambled,3,PF00072,PF00009,318,0,121,10000000,10000,66686314,0,1.95666130786666,6766.16791677475
scrambled,4,PF00072,PF00009,316,1,121,10000000,10000,368191112,0,0.4815253971443877,11022.388207435608
scrambled,4,PF00072,PF00009,317,2,121,10000000,10000,680660792,0,0.4733634789667363,9926.423186540604
scrambled,4,PF00072,PF00009,318,0,121,10000000,10000,717396201,0,0.8347246873074212,11001.515933036804
scrambled,5,PF00072,PF00009,316,1,121,10000000,10000,1417476424,0,0.22639789134712812,10890.438328504562
scrambled,5,PF00072,PF00009,317,2,121,10000000,10000,1763496184,0,0.15700385302569161,10567.36051774025
scrambled,5,PF00072,PF00009,318,0,121,10000000,10000,1800161065,0,1.1879782432042865,11048.230377912521
scrambled,6,PF00072,PF00009,316,1,121,10000000,10000,1302241097,1,-0.08011734042060988,5702.70410323143
scrambled,6,PF00072,PF00009,317,2,121,10000000,10000,1895741177,1,-0.1404094240397965,10894.200718641281
scrambled,6,PF00072,PF00009,318,0,121,10000000,10000,1924014376,0,0.46268832586549513,11081.874927043915
scrambled,7,PF00072,PF00009,316,1,121,10000000,10000,202391689,0,0.3911622260019719,11911.5650203228
scrambled,7,PF00072,PF00009,317,2,121,10000000,10000,829450553,0,0.7488365448955627,11313.100799560547
scrambled,7,PF00072,PF00009,318,0,121,10000000,10000,857800424,0,1.4282596224361128,11893.817300319672
scrambled,8,PF00072,PF00009,316,1,121,10000000,10000,535344207,0,0.5293754305509574,11590.148537158966
scrambled,8,PF00072,PF00009,317,2,121,10000000,10000,579378687,0,0.5584586595978608,11380.17109298706
scrambled,8,PF00072,PF00009,318,0,121,10000000,10000,551029294,0,0.8232937251584822,10742.44607257843
scrambled,9,PF00072,PF00009,316,1,121,10000000,10000,1583770511,1,-0.4055684838240748,11154.045558452606
scrambled,9,PF00072,PF00009,317,2,121,10000000,10000,1661354559,0,0.5086846782328601,10846.016218423843
scrambled,9,PF00072,PF00009,318,0,121,10000000,10000,1633080814,0,0.8299616786296901,10939.740308046341
scrambled,10,PF00072,PF00009,316,1,121,10000000,10000,1049500005,0,0.9617303985566359,12009.140134334564
scrambled,10,PF00072,PF00009,317,2,121,10000000,10000,65941717,0,0.8308796858903881,11720.055974721909
scrambled,10,PF00072,PF00009,318,0,121,10000000,10000,29271812,0,1.7668692747189452,11761.876122236252
scrambled,11,PF00072,PF00009,316,1,121,10000000,10000,2130757285,0,0.49554810721118236,11757.885866880417
scrambled,11,PF00072,PF00009,317,2,121,10000000,10000,1113648917,0,0.5146025984454587,11749.408309936523
scrambled,11,PF00072,PF00009,318,0,121,10000000,10000,1076918468,0,1.72666527897724,10820.315743923187
scrambled,12,PF00072,PF00009,316,1,121,10000000,10000,1726128292,0,0.30738551392645147,11432.776093959808
scrambled,12,PF00072,PF00009,317,2,121,10000000,10000,1535281428,0,0.3890493433890413,11312.73803806305
scrambled,12,PF00072,PF00009,318,0,121,10000000,10000,1506942661,0,0.7918842714307754,11443.90309548378
scrambled,13,PF00072,PF00009,316,1,121,10000000,10000,661421924,0,0.8631487751585644,11118.142350673676
scrambled,13,PF00072,PF00009,317,2,121,10000000,10000,437016276,0,0.5938110454723295,11073.376156330109
scrambled,13,PF00072,PF00009,318,0,121,10000000,10000,408731909,0,1.8347387173186864,6315.0965077877045
scrambled,14,PF00072,PF00009,316,1,121,10000000,10000,240610023,0,0.5648224495857361,10711.086091041565
scrambled,14,PF00072,PF00009,317,2,121,10000000,10000,859259735,0,0.3641412144031787,11579.238229513168
scrambled,14,PF00072,PF00009,318,0,121,10000000,10000,828888198,0,0.8156111868368139,11260.716316223145
scrambled,15,PF00072,PF00009,316,1,121,10000000,10000,1339667751,0,0.08946435050750369,12160.900759220123
scrambled,15,PF00072,PF00009,317,2,121,10000000,10000,1924766871,1,-0.007206444627526789,11830.310180902481
scrambled,15,PF00072,PF00009,318,0,121,10000000,10000,1894320966,0,0.8998180903415608,12064.39423942566
scrambled,16,PF00072,PF00009,316,1,121,10000000,10000,1446761254,0,0.2501413359014946,11847.385235071182
scrambled,16,PF00072,PF00009,317,2,121,10000000,10000,1801190038,0,0.13517512660214626,11663.358303070068
scrambled,16,PF00072,PF00009,318,0,121,10000000,10000,1762356551,0,0.822776258054995,11698.398708820343
scrambled,17,PF00072,PF00009,316,1,121,10000000,10000,397741286,0,0.13746237389483093,11792.569377183914
scrambled,17,PF00072,PF00009,317,2,121,10000000,10000,718611798,1,-0.1197008825365782,6519.76438331604
scrambled,17,PF00072,PF00009,318,0,121,10000000,10000,679850631,0,0.04433500195811234,5396.693671703339
scrambled,18,PF00072,PF00009,316,1,121,10000000,10000,72218656,0,0.42243806106165355,6332.804432153702
scrambled,18,PF00072,PF00009,317,2,121,10000000,10000,959304080,0,0.7938499378864214,6127.044668674469
scrambled,18,PF00072,PF00009,318,0,121,10000000,10000,998065729,0,1.520991497734014,6326.261229991913
scrambled,19,PF00072,PF00009,316,1,121,10000000,10000,1170417632,0,0.552555741138865,6697.224514961243
scrambled,19,PF00072,PF00009,317,2,121,10000000,10000,2023951952,0,0.6761687492048181,10182.271356344223
scrambled,19,PF00072,PF00009,318,0,121,10000000,10000,2062784897,0,1.0780677720696181,10152.110753536224
scrambled,20,PF00072,PF00009,316,1,121,10000000,10000,1225837461,0,0.28158112167165306,6629.093097925186
scrambled,20,PF00072,PF00009,317,2,121,10000000,10000,1953554981,0,0.050616077824854624,11017.815680980682
scrambled,20,PF00072,PF00009,318,0,121,10000000,10000,1981838836,0,1.1290548579011404,11021.103085756302
scrambled,21,PF00072,PF00009,316,1,121,10000000,10000,144577621,0,0.7011715525074331,11180.465406417847
scrambled,21,PF00072,PF00009,317,2,121,10000000,10000,905854437,0,0.7859145289128489,5572.194066762924
scrambled,21,PF00072,PF00009,318,0,121,10000000,10000,934193716,0,1.1893637853687098,11249.06430363655
scrambled,22,PF00072,PF00009,316,1,121,10000000,10000,293368404,0,0.05147983097202508,10946.775317668915
scrambled,22,PF00072,PF00009,317,2,121,10000000,10000,740056036,0,0.865878752471997,10759.391641378403
scrambled,22,PF00072,PF00009,318,0,121,10000000,10000,776784949,0,1.14741924771542,10810.981162548065
scrambled,23,PF00072,PF00009,316,1,121,10000000,10000,1358081428,0,0.9603415770376601,10862.349244117737
scrambled,23,PF00072,PF00009,317,2,121,10000000,10000,1838318628,0,0.8370890218878423,10708.736546993256
scrambled,23,PF00072,PF00009,318,0,121,10000000,10000,1874990069,0,2.1852876641454726,10860.58989739418
scrambled,24,PF00072,PF00009,316,1,121,10000000,10000,2043262999,0,0.22424899180591146,11544.730389595032
scrambled,24,PF00072,PF00009,317,2,121,10000000,10000,1151963559,0,0.7821784221741287,10745.971455097198
scrambled,24,PF00072,PF00009,318,0,121,10000000,10000,1190725238,0,1.0809658640941644,11233.309580087662
scrambled,25,PF00072,PF00009,316,1,121,10000000,10000,944203735,1,-0.07836489520198928,11015.984183311462
scrambled,25,PF00072,PF00009,317,2,121,10000000,10000,86462055,0,0.5832484383246986,10792.425266981125
scrambled,25,PF00072,PF00009,318,0,121,10000000,10000,125295030,0,1.4517344486003672,11055.069856405258
scrambled,26,PF00072,PF00009,316,1,121,10000000,10000,564462038,0,0.11637650908370893,10986.478674173355
scrambled,26,PF00072,PF00009,317,2,121,10000000,10000,482682982,0,0.257784407623214,11074.110944747925
scrambled,26,PF00072,PF00009,318,0,121,10000000,10000,513130423,0,1.5830651952110433,11498.714582443237
scrambled,27,PF00072,PF00009,316,1,121,10000000,10000,1613487638,1,-0.4308217886172366,11798.991878271103
scrambled,27,PF00072,PF00009,317,2,121,10000000,10000,1565259686,1,-0.2952170566446135,11747.76189994812
scrambled,27,PF00072,PF00009,318,0,121,10000000,10000,1595629687,1,-0.017821643475035235,11911.354466199875
scrambled,28,PF00072,PF00009,316,1,121,10000000,10000,1943218896,0,0.023133187652655582,11668.268739461899
scrambled,28,PF00072,PF00009,317,2,121,10000000,10000,1320354656,0,0.33877092568311884,11806.181765794754
scrambled,28,PF00072,PF00009,318,0,121,10000000,10000,1289983153,0,0.5136526796485054,11597.471977472305
scrambled,29,PF00072,PF00009,316,1,121,10000000,10000,845018384,1,-0.08283667164060683,11142.998202323914
scrambled,29,PF00072,PF00009,317,2,121,10000000,10000,255712416,1,-0.21633137185302434,11357.672832250595
scrambled,29,PF00072,PF00009,318,0,121,10000000,10000,225266545,0,0.4631812201587125,11167.712378263474
shuffled,0,PF00072,PF00009,316,1,121,10000000,10000,2026915716,1,-0.34514582431947893,6627.330036640167
shuffled,0,PF00072,PF00009,317,2,121,10000000,10000,1169190452,1,-0.8570939182778591,11880.229947566986
shuffled,0,PF00072,PF00009,318,0,121,10000000,10000,1205926373,1,-0.06679757928176482,12255.817220926285
shuffled,1,PF00072,PF00009,316,1,121,10000000,10000,962500676,1,-0.7159919622472107,10987.201712369919
shuffled,1,PF00072,PF00009,317,2,121,10000000,10000,71217652,1,-0.6028512820348844,11118.226306438446
shuffled,1,PF00072,PF00009,318,0,121,10000000,10000,107882021,0,0.34580356672709983,11968.01467013359
shuffled,2,PF00072,PF00009,316,1,121,10000000,10000,549256773,1,-0.7869215027893559,6148.638375520706
shuffled,2,PF00072,PF00009,317,2,121,10000000,10000,501012469,1,-0.5240827685164661,11563.586952924728
shuffled,2,PF00072,PF00009,318,0,121,10000000,10000,529285156,0,0.2065247330831598,10768.150247335434
shuffled,3,PF00072,PF00009,316,1,121,10000000,10000,1630675333,1,-1.0285347606087833,5414.456632852554
shuffled,3,PF00072,PF00009,317,2,121,10000000,10000,1548879925,1,-0.5995332317680188,10934.827867746353
shuffled,3,PF00072,PF00009,318,0,121,10000000,10000,1577230308,1,-0.040022450475870046,10997.736962556839
shuffled,4,PF00072,PF00009,316,1,121,10000000,10000,1208562694,1,-0.37802717841059236,6198.75580573082
shuffled,4,PF00072,PF00009,317,2,121,10000000,10000,1969823158,1,-0.6542550935480657,6089.152992486954
shuffled,4,PF00072,PF00009,318,0,121,10000000,10000,2000259687,1,-0.16402969228573508,11769.2251060009
shuffled,5,PF00072,PF00009,316,1,121,10000000,10000,159902662,1,-0.8179733994336807,12061.955923080444
shuffled,5,PF00072,PF00009,317,2,121,10000000,10000,887603830,1,-0.43057312047340907,11876.200711011887
shuffled,5,PF00072,PF00009,318,0,121,10000000,10000,917984679,0,0.013891588229315703,12029.39206457138
shuffled,6,PF00072,PF00009,316,1,121,10000000,10000,275090887,1,-0.5529689046314971,11935.807046890259
shuffled,6,PF00072,PF00009,317,2,121,10000000,10000,755344503,1,-0.5337006663608889,11681.184154510498
shuffled,6,PF00072,PF00009,318,0,121,10000000,10000,794112934,0,0.04806048917666796,10746.92002916336
shuffled,7,PF00072,PF00009,316,1,121,10000000,10000,1374376455,1,-0.6370402172238172,12125.02754163742
shuffled,7,PF00072,PF00009,317,2,121,10000000,10000,1821080503,1,-0.3828769305693305,10178.685110092163
shuffled,7,PF00072,PF00009,318,0,121,10000000,10000,1859906662,0,0.2740973514967295,12028.583122253418
shuffled,8,PF00072,PF00009,316,1,121,10000000,10000,1108584129,1,-0.3606374954955986,11056.649483203888
shuffled,8,PF00072,PF00009,317,2,121,10000000,10000,2138279793,1,-0.6387584785818848,10982.188174724579
shuffled,8,PF00072,PF00009,318,0,121,10000000,10000,2099452064,0,0.49623658526547165,12045.07444357872
shuffled,9,PF00072,PF00009,316,1,121,10000000,10000,60651777,1,-0.7411509549602846,11699.779574155807
shuffled,9,PF00072,PF00009,317,2,121,10000000,10000,1056788657,1,-0.5740338933740535,11072.670278549194
shuffled,9,PF00072,PF00009,318,0,121,10000000,10000,1018021728,0,0.22111658068475712,10771.432155370712
shuffled,10,PF00072,PF00009,316,1,121,10000000,10000,1668615147,1,-0.4588735724142454,11352.218577861786
shuffled,10,PF00072,PF00009,317,2,121,10000000,10000,1578443355,1,-0.6677566809215857,11922.17681646347
shuffled,10,PF00072,PF00009,318,0,121,10000000,10000,1548072330,0,0.2756222710167608,11999.728391170502
shuffled,11,PF00072,PF00009,316,1,121,10000000,10000,586929195,1,-0.741216970541062,11993.323503017426
shuffled,11,PF00072,PF00009,317,2,121,10000000,10000,530316699,1,-0.6840150904683646,11720.862338066101
shuffled,11,PF00072,PF00009,318,0,121,10000000,10000,499870282,1,-0.20395212188707637,10975.487704753876
shuffled,12,PF00072,PF00009,316,1,121,10000000,10000,991539754,1,-0.5982159860923737,11892.268158197403
shuffled,12,PF00072,PF00009,317,2,121,10000000,10000,108632986,1,-0.4802104703039317,10875.933626413345
shuffled,12,PF00072,PF00009,318,0,121,10000000,10000,69798987,1,-0.0514654510010815,10904.66258096695
shuffled,13,PF00072,PF00009,316,1,121,10000000,10000,2056744426,1,-0.6271217541880644,11126.032201766968
shuffled,13,PF00072,PF00009,317,2,121,10000000,10000,1207387226,1,-0.508149501795023,11856.317075967789
shuffled,13,PF00072,PF00009,318,0,121,10000000,10000,1168626571,1,-0.24448297605392125,11367.031785011292
shuffled,14,PF00072,PF00009,316,1,121,10000000,10000,1403811945,1,-0.6673872804748076,11025.700562477112
shuffled,14,PF00072,PF00009,317,2,121,10000000,10000,1858884057,1,-0.42040700498205036,6769.568981170654
shuffled,14,PF00072,PF00009,318,0,121,10000000,10000,1822213640,0,0.07579882412948946,5408.123765945435
shuffled,15,PF00072,PF00009,316,1,121,10000000,10000,304261033,1,-0.871841235348302,10231.77025794983
shuffled,15,PF00072,PF00009,317,2,121,10000000,10000,792890905,1,-0.422048883885679,10141.84987282753
shuffled,15,PF00072,PF00009,318,0,121,10000000,10000,756160968,0,0.17994709143588097,5477.931885004044
shuffled,16,PF00072,PF00009,316,1,121,10000000,10000,197181864,1,-0.4862270455088823,10956.640841007233
shuffled,16,PF00072,PF00009,317,2,121,10000000,10000,916514840,1,-0.14723134951651218,10867.527534723282
shuffled,16,PF00072,PF00009,318,0,121,10000000,10000,888176585,1,-0.29448556250486413,10724.325226306915
shuffled,17,PF00072,PF00009,316,1,121,10000000,10000,1246633576,1,-0.5626651018206977,11058.565227270126
shuffled,17,PF00072,PF00009,317,2,121,10000000,10000,1999517656,1,-0.7448863275600628,11057.045416116714
shuffled,17,PF00072,PF00009,318,0,121,10000000,10000,1971232777,1,-0.38220977010759677,11041.077087163925
shuffled,18,PF00072,PF00009,316,1,121,10000000,10000,1505159854,1,-0.7717141441915958,6139.815635204315
shuffled,18,PF00072,PF00009,317,2,121,10000000,10000,1691796254,1,-0.5222060223875461,10909.362894296646
shuffled,18,PF00072,PF00009,318,0,121,10000000,10000,1720079567,0,0.27807296264264003,10837.064596891403
shuffled,19,PF00072,PF00009,316,1,121,10000000,10000,406336878,1,-0.5931689804293826,11119.240721225739
shuffled,19,PF00072,PF00009,317,2,121,10000000,10000,626531550,1,-0.5322959904041158,11096.560179710388
shuffled,19,PF00072,PF00009,318,0,121,10000000,10000,654871311,0,0.302759207514493,11286.922016620636
shuffled,20,PF00072,PF00009,316,1,121,10000000,10000,351000859,1,-0.6357319593892993,11552.757043361664
shuffled,20,PF00072,PF00009,317,2,121,10000000,10000,697036971,1,-0.6697353827497715,6225.923310518265
shuffled,20,PF00072,PF00009,318,0,121,10000000,10000,735799162,0,0.1515189141312505,11069.037737607956
shuffled,21,PF00072,PF00009,316,1,121,10000000,10000,1432684251,1,-0.7026146832056305,11316.211431264877
shuffled,21,PF00072,PF00009,317,2,121,10000000,10000,1745170283,1,-0.4591639832780511,11042.529824256897
shuffled,21,PF00072,PF00009,318,0,121,10000000,10000,1784002746,0,0.12488508914565095,11206.526163101196
shuffled,22,PF00072,PF00009,316,1,121,10000000,10000,1283940570,1,-1.0770163280529166,11170.809298753738
shuffled,22,PF00072,PF00009,317,2,121,10000000,10000,1910983018,1,-0.6863672969270195,11147.315762519836
shuffled,22,PF00072,PF00009,318,0,121,10000000,10000,1941429947,0,0.06688421772610549,6257.154866695404
shuffled,23,PF00072,PF00009,316,1,121,10000000,10000,218742554,1,-0.43625487467889856,12011.793064594269
shuffled,23,PF00072,PF00009,317,2,121,10000000,10000,812226218,1,-0.444305974121401,11831.688902378082
shuffled,23,PF00072,PF00009,318,0,121,10000000,10000,842596731,0,0.9422163124244318,12310.235100746155
shuffled,24,PF00072,PF00009,316,1,121,10000000,10000,607300249,1,-0.4217107707097629,11799.785099029541
shuffled,24,PF00072,PF00009,317,2,121,10000000,10000,424837929,1,-0.5291755224885961,11845.621407985687
shuffled,24,PF00072,PF00009,318,0,121,10000000,10000,453121272,1,-0.16615961473942326,12030.500654697418
shuffled,25,PF00072,PF00009,316,1,121,10000000,10000,1706849625,1,-0.3306660050914179,11766.05181646347
shuffled,25,PF00072,PF00009,317,2,121,10000000,10000,1490836713,1,-0.7906974639316635,11540.06210899353
shuffled,25,PF00072,PF00009,318,0,121,10000000,10000,1519176504,0,0.4703510726704331,12069.156016349792
shuffled,26,PF00072,PF00009,316,1,121,10000000,10000,2086540120,1,-0.8051340042399947,12259.354611635208
shuffled,26,PF00072,PF00009,317,2,121,10000000,10000,1094597352,1,-0.491283108450584,6792.46479511261
shuffled,26,PF00072,PF00009,318,0,121,10000000,10000,1131326777,0,0.6149009586857681,12160.188230514526
shuffled,27,PF00072,PF00009,316,1,121,10000000,10000,1037094040,1,-0.8043002529184377,12014.924486875534
